way_id,local_hour,distanceToCrossings
-572,2019-06-20 12:00:00,1121.4697594231855
-573,2019-06-20 12:00:00,948.1254729297999
-574,2019-06-20 12:00:00,474.6718069489125
-575,2019-06-20 12:00:00,929.2549259137644
-576,2019-06-20 12:00:00,841.1439378213546
-577,2019-06-20 12:00:00,826.1354908784057
-578,2019-06-20 12:00:00,124.72518120141557
-579,2019-06-20 12:00:00,0.0
-580,2019-06-20 12:00:00,1043.344743649597
-581,2019-06-20 12:00:00,967.5702679728236
-582,2019-06-20 12:00:00,916.0809076587649
-583,2019-06-20 12:00:00,133.0003184594607
-584,2019-06-20 12:00:00,1216.4237856797806
-585,2019-06-20 12:00:00,2168.2454454707567
-586,2019-06-20 12:00:00,1829.915346377325
-587,2019-06-20 12:00:00,1706.0526765869429
-588,2019-06-20 12:00:00,263.95227315502586
-589,2019-06-20 12:00:00,1554.8581677710538
-590,2019-06-20 12:00:00,21.04110504240688
-591,2019-06-20 12:00:00,0.0
